Alloy ID,Alloy,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,dHmix,dSmix,dGmix,Tm,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Microstructure_,Microstructure,Phases,References
Alloy 1176,Fe34Cr34Ni14Al14Co4,0.14,0.04,0.34,0.34,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2018.01.034
Alloy 1181,CoCrFeNiMo0.3,0,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.153596539,12.82599837,426.2309224,1638.269287,2.377731963,0.127279646,8.093023256,AC,FCC + Im,FCC + Im,Im,10.1016/j.actamat.2016.06.063
Alloy 1182,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2008.12.088
Alloy 1183,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1184,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1185,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1186,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1187,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1188,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1189,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1190,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1191,Fe36Co21Cr18Ni15Al10,0.1,0.21,0.18,0.36,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,FCC + Im,Im,10.1016/j.jallcom.2017.02.211
Alloy 1192,TiZrNbMo,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3.2,13.38161053,558.4887336,2151.20329,6.097271121,0.309554519,4.6,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1193,TiZrNbMoV0.25,0,0,0,0,0,0,0,0.235294118,0.058823529,0.235294118,0.235294118,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.602076125,12.70837022,557.2221368,2140.77087,6.316335052,0.297856239,4.764705882,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1194,TiZrNbMoV0.5,0,0,0,0,0,0,0,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.666666667,13.14594406,553.6381766,2130.583805,6.554204762,0.289524941,4.777777778,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1195,TiZrNbMoV0.75,0,0,0,0,0,0,0,0.210526316,0.157894737,0.210526316,0.210526316,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.703601108,13.33280622,550.8012936,2121.192089,6.727569386,0.281855742,4.789473684,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1196,TiZrNbMoV,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.72,13.38161053,548.4427053,2112.506076,6.853413663,0.274765354,4.8,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1197,TiZrNbMoV1.5,0,0,0,0,0,0,0,0.181818182,0.272727273,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.710743802,13.2546386,544.6716846,2096.955235,7.005904617,0.262054817,4.818181818,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1198,TiZrNbMoV2,0,0,0,0,0,0,0,0.166666667,0.333333333,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.666666667,12.97646755,541.7397429,2083.436081,7.071199247,0.250959271,4.833333333,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1199,TiZrNbMoV3,0,0,0,0,0,0,0,0.142857143,0.428571429,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.5,11.52629192,561.9698671,2149.25,5.98801153,0.306950729,4.75,AC,BCC,BCC,BCC_SS,10.1007/s11837-012-0366-5
Alloy 1200,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1201,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1202,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1203,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1204,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC_PLUS_BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1205,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC_PLUS_BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1206,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC_PLUS_BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1207,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC_PLUS_BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1208,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC_PLUS_BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1209,Co10Cr10Fe50Mn30,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC_PLUS_BCC,FCC + BCC,FCC_PLUS_BCC,10.1016/j.matchar.2018.06.036
Alloy 1210,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1211,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1212,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1213,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC,FCC,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1214,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC,FCC,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1215,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1216,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1217,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC,FCC,FCC_SS,10.1016/j.matchar.2018.06.036
Alloy 1218,Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.27 ,12.83 ,469.9351993,1806.29 ,3.49 ,0.11 ,7.88 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.matchar.2018.06.036
Alloy 1219,HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,6,1.888888889,12.41459683,594.7083332,2282.194003,19.05954827,0.246152806,3.666666667,AC,BCC,BCC,BCC_SS,10.1016/j.matlet.2016.03.133
Alloy 1220,AlCoFeNi,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-13.75,11.52629192,336.1760702,1285.75,6.237363717,0.117553179,7.5,AC,BCC,BCC,BCC_SS,10.1016/j.jmmm.2014.07.023
Alloy 1221,Nb0.5TaTiZr1.5,0,0,0,0,0,0,0,0.25,0,0.125,0,0.375,0,0.25,0,0,0,0,0,0,0,0,0,0,0,4,2.375,10.98247607,567.7943494,2167,5.234209818,0.103855368,4.375,AC,BCC1 + BCC2 + BCC3,BCC,BCC_SS,10.3390/e21020114
Alloy 1222,NbTa0.8Ti1.2Zr,0,0,0,0,0,0,0,0.3,0,0.25,0,0.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,4,2.44,11.44258394,569.4652462,2177.2,4.780298313,0.100869966,4.45,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1223,NbTa0.6Ti1.4Zr,0,0,0,0,0,0,0,0.35,0,0.25,0,0.25,0,0.15,0,0,0,0,0,0,0,0,0,0,0,4,2.36,11.18422299,552.5383758,2110.4,4.717914152,0.101354576,4.4,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1224,NbTa0.4Ti1.6Zr,0,0,0,0,0,0,0,0.4,0,0.25,0,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0,0,4,2.26,10.72500744,535.9874348,2043.6,4.65247045,0.101797593,4.35,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1225,NbTa0.2Ti1.8Zr,0,0,0,0,0,0,0,0.45,0,0.25,0,0.25,0,0.05,0,0,0,0,0,0,0,0,0,0,0,4,2.14,9.996163975,519.9081231,1976.8,4.583851177,0.10219956,4.3,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.11.054
Alloy 1226,AlNbTiVZr,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-17.44 ,13.38 ,515.8708658,1987.09 ,5.53 ,0.11 ,4.20 ,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2017.08.019
Alloy 1227,AlNbTiVZr0.1,0.243902439,0,0,0,0,0,0,0.243902439,0.243902439,0.243902439,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-16.75193337,12.198543,426.6962822,1636.160469,4.420373774,0.052617394,4.243902439,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1228,AlNbTiVZr0.25,0.235294118,0,0,0,0,0,0,0.235294118,0.235294118,0.235294118,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-17.38408304,12.70837022,428.692442,1647.036543,4.966561777,0.070332871,4.235294118,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1229,AlNbTiVZr0.5,0.222222222,0,0,0,0,0,0,0.222222222,0.222222222,0.222222222,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-18.17283951,13.14594406,432.0973738,1662.916305,5.607337231,0.089083121,4.222222222,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1230,AlNbTiVZr,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-17.44 ,13.38 ,515.8708658,1987.09 ,5.53 ,0.11 ,4.20 ,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1231,AlNbTiVZr1.5,0.181818182,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-19.30578512,13.2546386,443.5350562,1707.650753,6.72027796,0.121437669,4.181818182,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1232,AlNbTiVZr,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-17.44 ,13.38 ,515.8708658,1987.09 ,5.53 ,0.11 ,4.20 ,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2017.08.019
Alloy 1233,AlNbTiVZr0.1,0.243902439,0,0,0,0,0,0,0.243902439,0.243902439,0.243902439,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-16.75193337,12.198543,426.6962822,1636.160469,4.420373774,0.052617394,4.243902439,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1234,AlNbTiVZr0.25,0.235294118,0,0,0,0,0,0,0.235294118,0.235294118,0.235294118,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-17.38408304,12.70837022,428.692442,1647.036543,4.966561777,0.070332871,4.235294118,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1235,AlNbTiVZr0.5,0.222222222,0,0,0,0,0,0,0.222222222,0.222222222,0.222222222,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-18.17283951,13.14594406,432.0973738,1662.916305,5.607337231,0.089083121,4.222222222,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1236,AlNbTiVZr,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-17.44 ,13.38 ,515.8708658,1987.09 ,5.53 ,0.11 ,4.20 ,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1237,AlNbTiVZr1.5,0.181818182,0,0,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-19.30578512,13.2546386,443.5350562,1707.650753,6.72027796,0.121437669,4.181818182,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2017.08.019
Alloy 1238,AlCoCrFeNi ,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.32 ,13.38 ,437.2111258,1684.09 ,5.25 ,0.12 ,7.20 ,PM,BCC + FCC + Im,FCC + BCC + Im,Im,10.1016/j.addma.2019.02.010
Alloy 1239,AlCoCrFeNi ,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.32 ,13.38 ,437.2111258,1684.09 ,5.25 ,0.12 ,7.20 ,PM,BCC,BCC,BCC_SS,10.1016/j.addma.2019.02.010
Alloy 1240,AlCoCrFeNi ,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.32 ,13.38 ,437.2111258,1684.09 ,5.25 ,0.12 ,7.20 ,PM,BCC + FCC + Im,FCC + BCC + Im,Im,10.1016/j.matlet.2015.06.046
Alloy 1241,AlCoCrFeNi ,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.32 ,13.38 ,437.2111258,1684.09 ,5.25 ,0.12 ,7.20 ,AC,BCC + FCC + Im,FCC + BCC + Im,Im,10.1016/j.matlet.2015.06.046
Alloy 1242,Ni1.5Co1.5CrFeTi0.5,0,0.272727273,0.181818182,0.181818182,0.272727273,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10.74380165,12.85913616,403.8715312,1552.552218,4.885035952,0.121865662,8.090909091,AC,BCC,BCC,BCC_SS,10.1016/j.matdes.2017.01.036
Alloy 1243,AlCoCrFe,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-11.50 ,11.53 ,362.5871647,1386.75 ,6.20 ,0.11 ,6.50 ,PM,FCC,FCC,FCC_SS,10.1007/s12540-018-00236-5
Alloy 1244,AlCoCrFeNi,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-12.32 ,13.38 ,437.2111258,1684.09 ,5.25 ,0.12 ,7.20 ,PM,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1007/s12540-018-00236-5
Alloy 1245,Al10Co30Cr20Fe35Ni5,0.1,0.3,0.2,0.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.14 ,11.89 ,383.4209221,1468.48 ,4.41 ,0.10 ,7.50 ,PM,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1007/s12540-018-00236-5
Alloy 1246,Al15Co30Cr15Fe40Ni5,0.15,0.25,0.15,0.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8.55 ,11.86 ,369.4746817,1414.89 ,5.13 ,0.10 ,7.38 ,PM,FCC + BCC,FCC + BCC,FCC_PLUS_BCC,10.1007/s12540-018-00236-5
Alloy 1247,V10Cr15Mn5Fe35Co10Ni25,0,0.1,0.15,0.35,0.25,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-6.26,13.37699643,403.4622915,1554.05548,2.403624139,0.113643082,7.95,AC,FCC,FCC,FCC_SS,10.1016/j.msea.2018.12.077
Alloy 1248,CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4.89 ,9.13 ,499.23715,1892.00 ,1.12 ,0.11 ,8.33 ,AC,FCC,FCC,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1249,CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4.89 ,9.13 ,499.23715,1892.00 ,1.12 ,0.11 ,8.33 ,AC,FCC,FCC,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1250,CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4.89 ,9.13 ,499.23715,1892.00 ,1.12 ,0.11 ,8.33 ,AC,FCC,FCC,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1251,CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4.89 ,9.13 ,499.23715,1892.00 ,1.12 ,0.11 ,8.33 ,AC,FCC,FCC,FCC_SS,10.1016/j.msea.2018.11.143
Alloy 1256,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1257,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1258,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1259,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1260,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1261,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1262,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1263,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1264,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
Alloy 1265,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2013.06.018
